,Timestamp,TEMP,TEMP1,WDIR,WDIR1,RHUM,RHUM1,WSPD,WSPD1,MP25_validado,MP25_preliminar,MP25_no_validado
10183,2023-03-01 08:00:00,17.78,,166.02,,0.2335,,2.11738,,8.0,,
10184,2023-03-01 09:00:00,19.25,,160.977,,0.23175,,2.1666,,10.0,,
10185,2023-03-01 10:00:00,21.7792,,199.765,,0.235167,,1.70844,,10.0,,
10186,2023-03-01 11:00:00,23.695,,189.835,,0.2385,,2.77503,,10.0,,
10187,2023-03-01 12:00:00,25.5367,,175.905,,0.242,,2.47701,,8.0,,
10188,2023-03-01 13:00:00,27.7875,,176.6,,0.24775,,2.34487,,6.0,,
10189,2023-03-01 14:00:00,29.1575,,176.563,,0.253417,,2.96363,,7.0,,
10190,2023-03-01 15:00:00,29.865,,189.081,,0.254667,,3.33357,,4.0,,
10191,2023-03-01 16:00:00,30.3125,,187.566,,0.253833,,3.36102,,10.0,,
10192,2023-03-01 17:00:00,30.3175,,187.132,,0.254667,,3.06733,,7.0,,
10193,2023-03-01 18:00:00,29.6033,,188.411,,0.251333,,2.73836,,5.0,,
10194,2023-03-01 19:00:00,27.0133,,174.01,,0.242917,,1.39888,,6.0,,
10195,2023-03-01 20:00:00,25.15,,156.438,,0.237167,,1.23097,,11.0,,
10196,2023-03-01 21:00:00,23.9525,,154.698,,0.2355,,1.18077,,9.0,,
10197,2023-03-01 22:00:00,23.0133,,177.955,,0.233417,,1.19914,,5.0,,
10198,2023-03-01 23:00:00,21.6283,,128.011,,0.232167,,0.891782,,8.0,,
10199,2023-03-02 00:00:00,20.8142,,164.882,,0.232417,,1.55987,,7.0,,
10200,2023-03-02 01:00:00,19.8725,,148.151,,0.23425,,1.90817,,10.0,,
10201,2023-03-02 02:00:00,18.3942,,145.974,,0.236333,,1.5362,,6.0,,
10202,2023-03-02 03:00:00,17.2483,,140.869,,0.2375,,1.65042,,5.0,,
10203,2023-03-02 04:00:00,16.1825,,167.07,,0.238167,,1.65966,,4.0,,
10204,2023-03-02 05:00:00,15.2175,,159.827,,0.23875,,1.90278,,4.0,,
10205,2023-03-02 06:00:00,14.1117,,147.771,,0.2385,,1.98967,,5.0,,
10206,2023-03-02 07:00:00,14.335,,146.25,,0.238,,1.79573,,6.0,,
10207,2023-03-02 08:00:00,16.5933,,163.871,,0.235667,,2.02162,,7.0,,
10208,2023-03-02 09:00:00,18.3142,,160.18,,0.232667,,2.04718,,9.0,,
10209,2023-03-02 10:00:00,20.5392,,178.856,,0.235161,,2.02599,,8.0,,
10210,2023-03-02 11:00:00,23.3042,,190.046,,0.238583,,1.58679,,8.0,,
10211,2023-03-02 12:00:00,25.905,,221.606,,0.245083,,1.3586,,7.0,,
10212,2023-03-02 13:00:00,28.3433,,229.266,,0.2515,,1.13314,,8.0,,
10213,2023-03-02 14:00:00,30.64,,205.239,,0.256583,,0.767107,,7.0,,
10214,2023-03-02 15:00:00,32.095,,152.379,,0.256833,,1.10875,,6.0,,
10215,2023-03-02 16:00:00,33.3175,,170.061,,0.251917,,0.851327,,10.0,,
10216,2023-03-02 17:00:00,32.8175,,131.935,,0.255417,,1.21796,,7.0,,
10217,2023-03-02 18:00:00,31.6867,,175.148,,0.257833,,1.27157,,6.0,,
10218,2023-03-02 19:00:00,27.8542,,219.084,,0.245833,,1.93533,,8.0,,
10219,2023-03-02 20:00:00,25.2242,,243.258,,0.238583,,1.56176,,10.0,,
10220,2023-03-02 21:00:00,22.76,,112.369,,0.234083,,0.238109,,10.0,,
10221,2023-03-02 22:00:00,21.3983,,37.4356,,0.23225,,1.46462,,8.0,,
10222,2023-03-02 23:00:00,19.9817,,39.9469,,0.234417,,1.69445,,18.0,,
10223,2023-03-03 00:00:00,18.71,,49.4171,,0.235333,,1.86681,,8.0,,
10224,2023-03-03 01:00:00,17.1783,,37.5694,,0.23725,,1.83551,,13.0,,
10225,2023-03-03 02:00:00,16.2267,,29.5596,,0.238583,,1.61931,,10.0,,
10226,2023-03-03 03:00:00,15.5358,,21.8751,,0.240083,,1.07996,,6.0,,
10227,2023-03-03 04:00:00,15.14,,41.2187,,0.239667,,1.25842,,7.0,,
10228,2023-03-03 05:00:00,14.9992,,36.5114,,0.239167,,1.4974,,11.0,,
10229,2023-03-03 06:00:00,14.3533,,36.5254,,0.239583,,1.72575,,9.0,,
10230,2023-03-03 07:00:00,15.2592,,27.7966,,0.238083,,1.22699,,8.0,,
10231,2023-03-03 08:00:00,18.8967,,5.41254,,0.2325,,0.926562,,14.0,,
10232,2023-03-03 09:00:00,22.2808,,303.023,,0.237417,,0.761412,,13.0,,
10233,2023-03-03 10:00:00,24.1983,,283.822,,0.24225,,0.552585,,20.0,,
10234,2023-03-03 11:00:00,25.3883,,229.093,,0.24375,,0.939906,,10.0,,
10235,2023-03-03 12:00:00,27.3575,,249.151,,0.249417,,1.04017,,13.0,,
10236,2023-03-03 13:00:00,28.6567,,217.865,,0.252417,,1.71056,,9.0,,
10237,2023-03-03 14:00:00,29.6958,,212.673,,0.25525,,1.84979,,8.0,,
10238,2023-03-03 15:00:00,31.0025,,210.377,,0.256667,,1.45351,,12.0,,
10239,2023-03-03 16:00:00,31.6242,,184.194,,0.257833,,2.0209,,9.0,,
10240,2023-03-03 17:00:00,30.8858,,171.153,,0.257417,,2.5174,,9.0,,
10241,2023-03-03 18:00:00,29.5567,,172.122,,0.253667,,2.41939,,9.0,,
10242,2023-03-03 19:00:00,27.2267,,205.946,,0.243917,,1.75711,,11.0,,
10243,2023-03-03 20:00:00,24.4608,,231.885,,0.2375,,1.28027,,10.0,,
10244,2023-03-03 21:00:00,22.4083,,241.35,,0.234917,,0.947668,,11.0,,
10245,2023-03-03 22:00:00,20.8,,237.617,,0.233333,,0.378727,,15.0,,
10246,2023-03-03 23:00:00,19.685,,282.316,,0.2355,,0.495737,,13.0,,
10247,2023-03-04 00:00:00,20.7058,,195.488,,0.23325,,1.67616,,11.0,,
10248,2023-03-04 01:00:00,19.9375,,156.336,,0.235083,,0.76027,,6.0,,
10249,2023-03-04 02:00:00,18.8025,,114.984,,0.237667,,1.10996,,6.0,,
10250,2023-03-04 03:00:00,18.1308,,127.272,,0.23725,,1.31492,,5.0,,
10251,2023-03-04 04:00:00,17.7775,,158.818,,0.237417,,1.68913,,6.0,,
10252,2023-03-04 05:00:00,16.71,,156.025,,0.23925,,1.55297,,5.0,,
10253,2023-03-04 06:00:00,16.1608,,141.519,,0.23925,,1.49095,,6.0,,
10254,2023-03-04 07:00:00,16.8284,,153.678,,0.236583,,1.70285,,7.0,,
10255,2023-03-04 08:00:00,19.0276,,146.746,,0.233001,,1.81207,,8.0,,
10256,2023-03-04 09:00:00,21.1333,,180.67,,0.23475,,1.71861,,11.0,,
10257,2023-03-04 10:00:00,23.4467,,182.595,,0.239917,,1.70742,,11.0,,
10258,2023-03-04 11:00:00,25.9,,182.462,,0.244667,,1.66829,,10.0,,
10259,2023-03-04 12:00:00,27.795,,204.409,,0.248667,,2.38537,,10.0,,
10260,2023-03-04 13:00:00,29.51,,184.999,,0.252667,,2.67368,,10.0,,
10261,2023-03-04 14:00:00,30.8075,,166.332,,0.256667,,2.93594,,10.0,,
10262,2023-03-04 15:00:00,31.4825,,173.383,,0.256333,,3.27376,,6.0,,
10263,2023-03-04 16:00:00,31.7858,,183.274,,0.259083,,3.19205,,9.0,,
10264,2023-03-04 17:00:00,31.4917,,195.662,,0.256,,2.87581,,9.0,,
10265,2023-03-04 18:00:00,30.5217,,195.499,,0.257917,,2.37131,,7.0,,
10266,2023-03-04 19:00:00,28.0933,,189.891,,0.245167,,1.36175,,8.0,,
10267,2023-03-04 20:00:00,24.2725,,122.409,,0.236917,,0.475566,,11.0,,
10268,2023-03-04 21:00:00,22.0875,,85.2592,,0.234,,0.303751,,13.0,,
10269,2023-03-04 22:00:00,20.5892,,53.4369,,0.233583,,0.224109,,21.0,,
10270,2023-03-04 23:00:00,20.55,,161.184,,0.234417,,0.803185,,18.0,,
10271,2023-03-05 00:00:00,21.3733,,156.681,,0.233,,1.85365,,17.0,,
10272,2023-03-05 01:00:00,20.1092,,156.393,,0.237333,,1.80939,,20.0,,
10273,2023-03-05 02:00:00,19.0933,,147.703,,0.238,,1.90074,,19.0,,
10274,2023-03-05 03:00:00,18.0975,,145.273,,0.238917,,2.00591,,18.0,,
10275,2023-03-05 04:00:00,17.24,,150.387,,0.239167,,2.04172,,18.0,,
10276,2023-03-05 05:00:00,16.445,,145.612,,0.239167,,2.1279,,20.0,,
10277,2023-03-05 06:00:00,15.575,,158.155,,0.239583,,1.90992,,21.0,,
10278,2023-03-05 07:00:00,15.81,,161.613,,0.2385,,1.74996,,24.0,,
10279,2023-03-05 08:00:00,18.6183,,150.133,,0.23275,,1.60443,,28.0,,
10280,2023-03-05 09:00:00,21.1475,,147.992,,0.235,,1.11588,,31.0,,
10281,2023-03-05 10:00:00,24.4908,,137.673,,0.242,,0.286957,,30.0,,
10282,2023-03-05 11:00:00,26.9683,,50.903,,0.247917,,0.570322,,27.0,,
10283,2023-03-05 12:00:00,29.7692,,335.699,,0.253083,,1.15074,,26.0,,
10284,2023-03-05 13:00:00,31.8033,,250.994,,0.255667,,1.27044,,23.0,,
10285,2023-03-05 14:00:00,32.72,,243.712,,0.256333,,1.59723,,23.0,,
10286,2023-03-05 15:00:00,33.5133,,212.155,,0.256833,,1.07113,,19.0,,
10287,2023-03-05 16:00:00,34.0125,,239.451,,0.25325,,2.03131,,11.0,,
10288,2023-03-05 17:00:00,32.2617,,252.345,,0.258333,,2.78144,,14.0,,
10289,2023-03-05 18:00:00,29.285,,246.362,,0.2525,,2.84185,,14.0,,
10290,2023-03-05 19:00:00,25.535,,250.783,,0.238333,,2.02513,,12.0,,
10291,2023-03-05 20:00:00,22.9217,,260.242,,0.234667,,1.26683,,11.0,,
10292,2023-03-05 21:00:00,21.0917,,246.612,,0.233417,,0.937786,,13.0,,
10293,2023-03-05 22:00:00,19.1017,,39.8376,,0.236667,,0.604283,,11.0,,
10294,2023-03-05 23:00:00,18.0567,,47.1595,,0.237,,1.25724,,15.0,,
10295,2023-03-06 00:00:00,17.0325,,38.7032,,0.23875,,1.45329,,14.0,,
10296,2023-03-06 01:00:00,16.2575,,23.8431,,0.239917,,1.62155,,11.0,,
10297,2023-03-06 02:00:00,15.5242,,14.7441,,0.23975,,1.22841,,15.0,,
10298,2023-03-06 03:00:00,15.07,,36.5026,,0.239833,,1.69423,,14.0,,
10299,2023-03-06 04:00:00,14.7,,28.9998,,0.24,,1.81265,,12.0,,
10300,2023-03-06 05:00:00,13.5533,,347.961,,0.23775,,0.913315,,13.0,,
10301,2023-03-06 06:00:00,12.7892,,341.568,,0.234833,,0.500164,,16.0,,
10302,2023-03-06 07:00:00,14.3908,,22.1958,,0.239333,,1.66297,,18.0,,
10303,2023-03-06 08:00:00,17.7375,,24.1418,,0.2355,,1.74555,,10.0,,
10304,2023-03-06 09:00:00,20.6733,,2.56443,,0.233917,,1.5343,,17.0,,
10305,2023-03-06 10:00:00,23.2633,,308.781,,0.239273,,1.3339,,6.0,,
10306,2023-03-06 11:00:00,24.9317,,320.097,,0.242667,,2.10904,,6.0,,
10307,2023-03-06 12:00:00,26.6742,,328.982,,0.246583,,1.94183,,10.0,,
10308,2023-03-06 13:00:00,28.5508,,240.401,,0.252917,,1.43686,,7.0,,
10309,2023-03-06 14:00:00,28.2208,,233.307,,0.252083,,2.8138,,4.0,,
10310,2023-03-06 15:00:00,28.4383,,238.363,,0.253,,3.04346,,3.0,,
10311,2023-03-06 16:00:00,28.7175,,240.067,,0.253917,,2.79944,,2.0,,
10312,2023-03-06 17:00:00,27.8175,,223.736,,0.252,,2.83321,,2.0,,
10313,2023-03-06 18:00:00,26.8575,,234.009,,0.246583,,2.3367,,4.0,,
10314,2023-03-06 19:00:00,24.5667,,222.725,,0.237667,,1.89424,,6.0,,
10315,2023-03-06 20:00:00,23.0092,,219.85,,0.2345,,1.41555,,75.0,,
10316,2023-03-06 21:00:00,21.6058,,181.271,,0.232917,,1.25389,,20.0,,
10317,2023-03-06 22:00:00,20.6325,,180.125,,0.233917,,1.74733,,1.0,,
10318,2023-03-06 23:00:00,19.4125,,165.652,,0.235333,,1.4607,,3.0,,
10319,2023-03-07 00:00:00,18.3167,,148.985,,0.236917,,1.20322,,2.0,,
10320,2023-03-07 01:00:00,17.2842,,145.898,,0.238583,,1.33942,,1.0,,
10321,2023-03-07 02:00:00,16.375,,140.268,,0.240083,,1.48583,,3.0,,
10322,2023-03-07 03:00:00,15.6833,,149.627,,0.240417,,1.58107,,6.0,,
10323,2023-03-07 04:00:00,14.9667,,146.715,,0.24,,1.37985,,3.0,,
10324,2023-03-07 05:00:00,14.6942,,143.121,,0.241583,,1.40982,,3.0,,
10325,2023-03-07 06:00:00,14.47,,125.561,,0.24175,,1.31792,,6.0,,
10326,2023-03-07 07:00:00,15.2083,,150.135,,0.239167,,0.915838,,7.0,,
10327,2023-03-07 08:00:00,18.0342,,158.612,,0.23275,,0.985721,,8.0,,
10328,2023-03-07 09:00:00,20.7667,,58.6655,,0.234917,,0.362488,,6.0,,
10329,2023-03-07 10:00:00,23.8133,,357.079,,0.241273,,0.237531,,5.0,,
10330,2023-03-07 11:00:00,26.3983,,256.425,,0.249083,,0.498545,,13.0,,
10331,2023-03-07 12:00:00,29.0433,,245.152,,0.253667,,0.215769,,8.0,,
10332,2023-03-07 13:00:00,30.55,,227.192,,0.256083,,1.32718,,4.0,,
10333,2023-03-07 14:00:00,30.3867,,236.799,,0.254167,,1.24786,,6.0,,
10334,2023-03-07 15:00:00,30.0067,,205.756,,0.255333,,1.50423,,5.0,,
10335,2023-03-07 16:00:00,31.08,,168.467,,0.257583,,0.776291,,4.0,,
10336,2023-03-07 17:00:00,29.41,,241.116,,0.251333,,3.30724,,5.0,,
10337,2023-03-07 18:00:00,25.0733,,250.515,,0.24075,,3.32393,,6.0,,
10338,2023-03-07 19:00:00,21.9108,,243.738,,0.236083,,2.82512,,5.0,,
10339,2023-03-07 20:00:00,19.9583,,234.438,,0.234417,,2.33911,,3.0,,
10340,2023-03-07 21:00:00,18.3367,,255.197,,0.237333,,1.9919,,3.0,,
10341,2023-03-07 22:00:00,17.0158,,271.663,,0.238583,,1.51074,,4.0,,
10342,2023-03-07 23:00:00,15.9742,,276.711,,0.239583,,1.14453,,3.0,,
10343,2023-03-08 00:00:00,15.3258,,252.266,,0.240583,,1.32482,,2.0,,
10344,2023-03-08 01:00:00,15.12,,218.46,,0.24075,,1.59188,,3.0,,
10345,2023-03-08 02:00:00,14.1917,,337.548,,0.239917,,0.410297,,5.0,,
10346,2023-03-08 03:00:00,13.4092,,25.9662,,0.237167,,0.629463,,6.0,,
10347,2023-03-08 04:00:00,13.125,,43.4032,,0.238667,,0.57148,,4.0,,
10348,2023-03-08 05:00:00,12.7525,,307.348,,0.237417,,0.516415,,2.0,,
10349,2023-03-08 06:00:00,12.56,,31.1164,,0.23775,,0.653156,,1.0,,
10350,2023-03-08 07:00:00,14.0558,,32.3789,,0.2385,,0.602231,,6.0,,
10351,2023-03-08 08:00:00,18.3358,,287.892,,0.233833,,0.341422,,7.0,,
10352,2023-03-08 09:00:00,19.0792,,213.897,,0.233333,,1.31425,,8.0,,
10353,2023-03-08 10:00:00,21.535,,229.783,,0.236333,,1.06497,,7.0,,
10354,2023-03-08 11:00:00,23.6992,,208.862,,0.239083,,1.06756,,5.0,,
10355,2023-03-08 12:00:00,26.53,,234.681,,0.247667,,0.47896,,10.0,,
10356,2023-03-08 13:00:00,28.33,,249.146,,0.251167,,0.567641,,9.0,,
10357,2023-03-08 14:00:00,28.8833,,233.382,,0.253417,,1.53795,,5.0,,
10358,2023-03-08 15:00:00,30.4842,,214.853,,0.2585,,0.931943,,3.0,,
10359,2023-03-08 16:00:00,30.7225,,215.328,,0.258083,,1.35941,,2.0,,
10360,2023-03-08 17:00:00,30.62,,232.337,,0.2585,,1.46408,,1.0,,
10361,2023-03-08 18:00:00,28.715,,224.424,,0.252667,,2.36057,,1.0,,
10362,2023-03-08 19:00:00,25.4408,,226.141,,0.240333,,2.73371,,1.0,,
10363,2023-03-08 20:00:00,23.045,,225.968,,0.235161,,2.31821,,3.0,,
10364,2023-03-08 21:00:00,21.4658,,198.705,,0.234333,,1.35702,,4.0,,
10365,2023-03-08 22:00:00,20.2717,,211.588,,0.234333,,0.922851,,4.0,,
10366,2023-03-08 23:00:00,19.1525,,213.678,,0.236667,,0.910214,,3.0,,
10367,2023-03-09 00:00:00,18.5517,,193.059,,0.237167,,1.24283,,6.0,,
10368,2023-03-09 01:00:00,17.7117,,216.989,,0.238083,,0.925758,,4.0,,
10369,2023-03-09 02:00:00,16.175,,107.934,,0.239333,,0.264125,,2.0,,
10370,2023-03-09 03:00:00,15.4883,,258.395,,0.239417,,0.300561,,2.0,,
10371,2023-03-09 04:00:00,14.7142,,291.96,,0.23975,,0.558499,,4.0,,
10372,2023-03-09 05:00:00,14.23,,328.916,,0.241333,,0.294714,,5.0,,
10373,2023-03-09 06:00:00,14.0908,,25.0546,,0.239417,,0.632634,,6.0,,
10374,2023-03-09 07:00:00,15.015,,4.31728,,0.239083,,0.841913,,11.0,,
10375,2023-03-09 08:00:00,17.9567,,342.021,,0.236667,,0.524924,,7.0,,
10376,2023-03-09 09:00:00,20.6783,,173.38,,0.2355,,0.959067,,9.0,,
10377,2023-03-09 10:00:00,23.3517,,236.063,,0.2405,,0.925515,,7.0,,
10378,2023-03-09 11:00:00,25.1775,,203.205,,0.242,,1.79736,,3.0,,
10379,2023-03-09 12:00:00,27.0833,,191.695,,0.249167,,1.82791,,5.0,,
10380,2023-03-09 13:00:00,27.76,,172.284,,0.250417,,2.26759,,6.0,,
10381,2023-03-09 14:00:00,27.6692,,173.461,,0.249333,,2.14688,,5.0,,
10382,2023-03-09 15:00:00,28.1025,,163.226,,0.251833,,1.72047,,7.0,,
10383,2023-03-09 16:00:00,28.6217,,147.531,,0.2525,,2.07363,,4.0,,
10384,2023-03-09 17:00:00,26.2792,,160.741,,0.24325,,2.149,,7.0,,
10385,2023-03-09 18:00:00,25.1608,,167.776,,0.239667,,1.92455,,10.0,,
10386,2023-03-09 19:00:00,23.6992,,174.456,,0.23675,,1.69682,,6.0,,
10387,2023-03-09 20:00:00,21.9425,,140.643,,0.233583,,1.51362,,8.0,,
10388,2023-03-09 21:00:00,20.675,,136.943,,0.233833,,1.48028,,8.0,,
10389,2023-03-09 22:00:00,19.8483,,140.457,,0.234667,,1.41219,,9.0,,
10390,2023-03-09 23:00:00,19.1958,,180.755,,0.236167,,0.947074,,8.0,,
10391,2023-03-10 00:00:00,18.22,,159.625,,0.236917,,0.62766,,6.0,,
10392,2023-03-10 01:00:00,16.805,,4.46096,,0.2385,,0.475539,,12.0,,
10393,2023-03-10 02:00:00,15.9242,,311.523,,0.238417,,0.552391,,11.0,,
10394,2023-03-10 03:00:00,14.95,,345.001,,0.237667,,0.508902,,8.0,,
10395,2023-03-10 04:00:00,14.3292,,355.991,,0.2395,,0.584266,,8.0,,
10396,2023-03-10 05:00:00,13.7883,,10.6782,,0.239667,,0.564923,,5.0,,
10397,2023-03-10 06:00:00,13.6525,,359.192,,0.237417,,0.500881,,10.0,,
10398,2023-03-10 07:00:00,15.0342,,289.627,,0.23875,,0.413245,,17.0,,
10399,2023-03-10 08:00:00,19.665,,266.665,,0.233583,,0.690039,,16.0,,
10400,2023-03-10 09:00:00,22.7642,,309.622,,0.23875,,0.589955,,15.0,,
10401,2023-03-10 10:00:00,24.9025,,251.133,,0.244167,,0.122014,,14.0,,
10402,2023-03-10 11:00:00,27.1558,,274.766,,0.249917,,1.1109,,8.0,,
10403,2023-03-10 12:00:00,28.9242,,264.511,,0.25425,,1.30462,,7.0,,
10404,2023-03-10 13:00:00,29.95,,245.863,,0.25425,,1.4504,,7.0,,
10405,2023-03-10 14:00:00,30.8067,,244.727,,0.2565,,1.83804,,4.0,,
10406,2023-03-10 15:00:00,31.49,,253.274,,0.259,,1.45322,,,,
10407,2023-03-10 16:00:00,31.9492,,242.838,,0.259251,,1.87455,,,,
10408,2023-03-10 17:00:00,30.3608,,240.686,,0.255583,,2.83208,,,,
10409,2023-03-10 18:00:00,27.6033,,241.444,,0.242,,2.73112,,1.0,,
10410,2023-03-10 19:00:00,24.3367,,223.475,,0.23575,,2.09029,,1.0,,
10411,2023-03-10 20:00:00,22.13,,225.532,,0.231833,,1.94804,,1.0,,
10412,2023-03-10 21:00:00,20.6192,,223.128,,0.232083,,1.55931,,3.0,,
10413,2023-03-10 22:00:00,19.3917,,210.075,,0.234667,,1.38308,,2.0,,
10414,2023-03-10 23:00:00,18.2625,,203.407,,0.2355,,0.839268,,1.0,,
10415,2023-03-11 00:00:00,17.27,,244.337,,0.236417,,0.882862,,1.0,,
10416,2023-03-11 01:00:00,16.3183,,228.733,,0.23725,,0.68904,,2.0,,
10417,2023-03-11 02:00:00,15.005,,274.941,,0.236833,,0.659294,,2.0,,
10418,2023-03-11 03:00:00,13.7967,,327.526,,0.237333,,0.645638,,2.0,,
10419,2023-03-11 04:00:00,12.9442,,305.728,,0.2345,,0.496506,,6.0,,
10420,2023-03-11 05:00:00,12.6875,,289.96,,0.2365,,0.541852,,9.0,,
10421,2023-03-11 06:00:00,12.2217,,355.989,,0.23225,,0.685125,,7.0,,
10422,2023-03-11 07:00:00,13.175,,336.958,,0.235417,,0.474294,,4.0,,
10423,2023-03-11 08:00:00,18.4433,,359.467,,0.230667,,0.831475,,5.0,,
10424,2023-03-11 09:00:00,21.4958,,327.658,,0.234333,,0.679936,,7.0,,
10425,2023-03-11 10:00:00,24.3433,,294.532,,0.24025,,1.0815,,5.0,,
10426,2023-03-11 11:00:00,26.3783,,280.097,,0.244333,,0.883167,,4.0,,
10427,2023-03-11 12:00:00,28.3767,,278.455,,0.249,,1.48573,,3.0,,
10428,2023-03-11 13:00:00,29.2758,,271.237,,0.25125,,1.53747,,1.0,,
10429,2023-03-11 14:00:00,29.5017,,234.646,,0.253167,,2.38221,,1.0,,
10430,2023-03-11 15:00:00,30.0333,,236.679,,0.252,,2.83685,,1.0,,
10431,2023-03-11 16:00:00,29.6675,,222.992,,0.2535,,2.77399,,1.0,,
10432,2023-03-11 17:00:00,28.6017,,229.26,,0.24975,,3.36815,,1.0,,
10433,2023-03-11 18:00:00,26.08,,229.999,,0.242,,3.34202,,1.0,,
10434,2023-03-11 19:00:00,22.9867,,239.364,,0.2335,,2.23652,,1.0,,
10435,2023-03-11 20:00:00,20.7825,,232.934,,0.232917,,1.86233,,1.0,,
10436,2023-03-11 21:00:00,19.2908,,231.429,,0.2345,,1.54778,,5.0,,
10437,2023-03-11 22:00:00,18.0325,,223.215,,0.235917,,1.48629,,6.0,,
10438,2023-03-11 23:00:00,17.13,,218.897,,0.236917,,1.36276,,2.0,,
10439,2023-03-12 00:00:00,16.42,,203.788,,0.238167,,0.897832,,1.0,,
10440,2023-03-12 01:00:00,15.34,,285.545,,0.237417,,0.669851,,2.0,,
10441,2023-03-12 02:00:00,14.6608,,257.533,,0.2395,,0.50974,,4.0,,
10442,2023-03-12 03:00:00,14.5092,,263.862,,0.238167,,0.562479,,2.0,,
10443,2023-03-12 04:00:00,13.6433,,18.4644,,0.235083,,0.596726,,2.0,,
10444,2023-03-12 05:00:00,12.9892,,10.548,,0.235583,,0.789945,,5.0,,
10445,2023-03-12 06:00:00,12.4242,,28.7117,,0.23475,,0.423818,,4.0,,
10446,2023-03-12 07:00:00,13.97,,191.008,,0.236583,,0.678271,,2.0,,
10447,2023-03-12 08:00:00,17.9217,,252.914,,0.230083,,0.817064,,3.0,,
10448,2023-03-12 09:00:00,19.4033,,190.151,,0.23075,,1.22095,,4.0,,
10449,2023-03-12 10:00:00,21.22,,212.258,,0.233167,,1.73324,,3.0,,
10450,2023-03-12 11:00:00,23.9525,,227.185,,0.23975,,0.948956,,2.0,,
10451,2023-03-12 12:00:00,26.3442,,237.383,,0.243833,,1.54006,,1.0,,
10452,2023-03-12 13:00:00,28.2175,,247.112,,0.247667,,1.53303,,1.0,,
10453,2023-03-12 14:00:00,28.9908,,168.435,,0.252,,1.1428,,2.0,,
10454,2023-03-12 15:00:00,30.5083,,159.1,,0.253167,,1.00881,,3.0,,
10455,2023-03-12 16:00:00,31.1017,,234.578,,0.254667,,1.31491,,3.0,,
10456,2023-03-12 17:00:00,30.245,,222.381,,0.253583,,2.15756,,1.0,,
10457,2023-03-12 18:00:00,26.8625,,230.168,,0.242833,,3.04066,,1.0,,
10458,2023-03-12 19:00:00,23.71,,240.99,,0.235083,,2.46655,,4.0,,
10459,2023-03-12 20:00:00,21.1058,,234.816,,0.23125,,2.1666,,4.0,,
10460,2023-03-12 21:00:00,19.8708,,246.419,,0.23225,,1.12414,,4.0,,
10461,2023-03-12 22:00:00,19.215,,210.949,,0.234167,,1.26667,,4.0,,
10462,2023-03-12 23:00:00,18.5642,,214.213,,0.23525,,1.14605,,4.0,,
10463,2023-03-13 00:00:00,17.6358,,226.871,,0.2365,,0.884689,,5.0,,
10464,2023-03-13 01:00:00,17.2008,,201.45,,0.236083,,0.76387,,4.0,,
10465,2023-03-13 02:00:00,17.7283,,217.73,,0.236583,,0.938565,,2.0,,
10466,2023-03-13 03:00:00,17.9167,,135.858,,0.237333,,0.904059,,1.0,,
10467,2023-03-13 04:00:00,17.6417,,141.731,,0.23775,,1.13435,,1.0,,
10468,2023-03-13 05:00:00,17.4325,,148.412,,0.236917,,1.22334,,3.0,,
10469,2023-03-13 06:00:00,17.2933,,165.214,,0.236083,,1.07141,,2.0,,
10470,2023-03-13 07:00:00,17.5475,,156.822,,0.237,,0.846363,,3.0,,
10471,2023-03-13 08:00:00,18.0308,,174.228,,0.235161,,1.08602,,3.0,,
10472,2023-03-13 09:00:00,19.1142,,232.477,,0.23375,,1.03367,,4.0,,
10473,2023-03-13 10:00:00,20.4725,,295.46,,0.23175,,0.511236,,3.0,,
10474,2023-03-13 11:00:00,21.6592,,203.749,,0.233583,,1.3362,,3.0,,
10475,2023-03-13 12:00:00,23.3275,,208.661,,0.237333,,1.64988,,5.0,,
10476,2023-03-13 13:00:00,24.135,,205.448,,0.239,,1.79757,,3.0,,
10477,2023-03-13 14:00:00,24.84,,184.482,,0.238917,,1.45987,,8.0,,
10478,2023-03-13 15:00:00,26.3117,,200.03,,0.241833,,0.91018,,11.0,,
10479,2023-03-13 16:00:00,27.0175,,182.277,,0.245333,,1.26794,,7.0,,
10480,2023-03-13 17:00:00,27.7392,,218.577,,0.2475,,1.43784,,4.0,,
10481,2023-03-13 18:00:00,27.215,,203.219,,0.244083,,1.13248,,7.0,,
10482,2023-03-13 19:00:00,24.9175,,213.738,,0.237,,1.08368,,10.0,,
10483,2023-03-13 20:00:00,23.0333,,232.276,,0.232917,,1.33094,,6.0,,
10484,2023-03-13 21:00:00,21.685,,223.463,,0.230333,,1.23699,,3.0,,
10485,2023-03-13 22:00:00,20.5983,,211.432,,0.230833,,0.855199,,1.0,,
10486,2023-03-13 23:00:00,19.8117,,175.106,,0.231833,,0.860602,,3.0,,
10487,2023-03-14 00:00:00,19.035,,171.328,,0.232917,,1.43881,,3.0,,
10488,2023-03-14 01:00:00,17.675,,159.151,,0.236417,,0.745253,,8.0,,
10489,2023-03-14 02:00:00,16.9217,,139.733,,0.236917,,1.02162,,6.0,,
10490,2023-03-14 03:00:00,16.6133,,130.692,,0.237417,,1.10405,,2.0,,
10491,2023-03-14 04:00:00,16.2383,,149.742,,0.237917,,0.808653,,1.0,,
10492,2023-03-14 05:00:00,15.1167,,91.235,,0.237417,,0.214528,,3.0,,
10493,2023-03-14 06:00:00,14.3358,,306.261,,0.237417,,0.37115,,4.0,,
