,Fecha,Timestamp_Pronostico,MP25
28064,2023-09-15,2023-09-16 08:00:00,10
28065,2023-09-15,2023-09-16 09:00:00,10
28066,2023-09-15,2023-09-16 10:00:00,10
28067,2023-09-15,2023-09-16 11:00:00,10
28068,2023-09-15,2023-09-16 12:00:00,11
28069,2023-09-15,2023-09-16 13:00:00,11
28070,2023-09-15,2023-09-16 14:00:00,11
28071,2023-09-15,2023-09-16 15:00:00,11
28072,2023-09-15,2023-09-16 16:00:00,11
28073,2023-09-15,2023-09-16 17:00:00,11
28074,2023-09-15,2023-09-16 18:00:00,11
28075,2023-09-15,2023-09-16 19:00:00,10
28076,2023-09-15,2023-09-16 20:00:00,10
28077,2023-09-15,2023-09-16 21:00:00,14
28078,2023-09-15,2023-09-16 22:00:00,16
28079,2023-09-15,2023-09-16 23:00:00,18
28080,2023-09-15,2023-09-17 00:00:00,19
28081,2023-09-15,2023-09-17 01:00:00,20
28082,2023-09-15,2023-09-17 02:00:00,21
28083,2023-09-15,2023-09-17 03:00:00,21
28084,2023-09-15,2023-09-17 04:00:00,21
28085,2023-09-15,2023-09-17 05:00:00,21
28086,2023-09-15,2023-09-17 06:00:00,21
28087,2023-09-15,2023-09-17 07:00:00,22
28088,2023-09-15,2023-09-17 08:00:00,22
28089,2023-09-15,2023-09-17 09:00:00,22
28090,2023-09-15,2023-09-17 10:00:00,22
28091,2023-09-15,2023-09-17 11:00:00,22
28092,2023-09-15,2023-09-17 12:00:00,22
28093,2023-09-15,2023-09-17 13:00:00,22
28094,2023-09-15,2023-09-17 14:00:00,22
28095,2023-09-15,2023-09-17 15:00:00,22
28096,2023-09-15,2023-09-17 16:00:00,21
28097,2023-09-15,2023-09-17 17:00:00,21
28098,2023-09-15,2023-09-17 18:00:00,21
28099,2023-09-15,2023-09-17 19:00:00,20
28100,2023-09-15,2023-09-17 20:00:00,19
28101,2023-09-15,2023-09-17 21:00:00,14
28102,2023-09-15,2023-09-17 22:00:00,13
28103,2023-09-15,2023-09-17 23:00:00,12
28104,2023-09-15,2023-09-18 00:00:00,13
28105,2023-09-15,2023-09-18 01:00:00,14
28106,2023-09-15,2023-09-18 02:00:00,14
28107,2023-09-15,2023-09-18 03:00:00,15
28108,2023-09-15,2023-09-18 04:00:00,15
28109,2023-09-15,2023-09-18 05:00:00,15
28110,2023-09-15,2023-09-18 06:00:00,16
28111,2023-09-15,2023-09-18 07:00:00,16
28112,2023-09-15,2023-09-18 08:00:00,16
28113,2023-09-15,2023-09-18 09:00:00,16
28114,2023-09-15,2023-09-18 10:00:00,16
28115,2023-09-15,2023-09-18 11:00:00,16
28116,2023-09-15,2023-09-18 12:00:00,16
28117,2023-09-15,2023-09-18 13:00:00,16
28118,2023-09-15,2023-09-18 14:00:00,16
28119,2023-09-15,2023-09-18 15:00:00,16
28120,2023-09-15,2023-09-18 16:00:00,16
28121,2023-09-15,2023-09-18 17:00:00,17
28122,2023-09-15,2023-09-18 18:00:00,17
28123,2023-09-15,2023-09-18 19:00:00,18
28124,2023-09-15,2023-09-18 20:00:00,23
28125,2023-09-15,2023-09-18 21:00:00,28
28126,2023-09-15,2023-09-18 22:00:00,38
28127,2023-09-15,2023-09-18 23:00:00,48
28128,2023-09-07,2023-09-07 00:00:00,7
28129,2023-09-07,2023-09-07 01:00:00,8
28130,2023-09-07,2023-09-07 02:00:00,8
28131,2023-09-07,2023-09-07 03:00:00,9
28132,2023-09-07,2023-09-07 04:00:00,9
28133,2023-09-07,2023-09-07 05:00:00,9
28134,2023-09-07,2023-09-07 06:00:00,9
28135,2023-09-07,2023-09-07 07:00:00,9
28136,2023-09-07,2023-09-07 08:00:00,10
28137,2023-09-07,2023-09-07 09:00:00,10
28138,2023-09-07,2023-09-07 10:00:00,11
28139,2023-09-07,2023-09-07 11:00:00,12
28140,2023-09-07,2023-09-07 12:00:00,12
28141,2023-09-07,2023-09-07 13:00:00,12
28142,2023-09-07,2023-09-07 14:00:00,12
28143,2023-09-07,2023-09-07 15:00:00,12
28144,2023-09-07,2023-09-07 16:00:00,12
28145,2023-09-07,2023-09-07 17:00:00,12
28146,2023-09-07,2023-09-07 18:00:00,12
28147,2023-09-07,2023-09-07 19:00:00,12
28148,2023-09-07,2023-09-07 20:00:00,12
28149,2023-09-07,2023-09-07 21:00:00,12
28150,2023-09-07,2023-09-07 22:00:00,11
28151,2023-09-07,2023-09-07 23:00:00,10
28152,2023-09-07,2023-09-08 00:00:00,11
28153,2023-09-07,2023-09-08 01:00:00,11
28154,2023-09-07,2023-09-08 02:00:00,11
28155,2023-09-07,2023-09-08 03:00:00,11
28156,2023-09-07,2023-09-08 04:00:00,11
28157,2023-09-07,2023-09-08 05:00:00,11
28158,2023-09-07,2023-09-08 06:00:00,11
28159,2023-09-07,2023-09-08 07:00:00,11
28160,2023-09-07,2023-09-08 08:00:00,10
28161,2023-09-07,2023-09-08 09:00:00,10
28162,2023-09-07,2023-09-08 10:00:00,9
28163,2023-09-07,2023-09-08 11:00:00,9
28164,2023-09-07,2023-09-08 12:00:00,9
28165,2023-09-07,2023-09-08 13:00:00,9
28166,2023-09-07,2023-09-08 14:00:00,9
28167,2023-09-07,2023-09-08 15:00:00,9
28168,2023-09-07,2023-09-08 16:00:00,9
28169,2023-09-07,2023-09-08 17:00:00,9
28170,2023-09-07,2023-09-08 18:00:00,8
28171,2023-09-07,2023-09-08 19:00:00,8
28172,2023-09-07,2023-09-08 20:00:00,8
28173,2023-09-07,2023-09-08 21:00:00,8
28174,2023-09-07,2023-09-08 22:00:00,8
28175,2023-09-07,2023-09-08 23:00:00,8
28176,2023-09-07,2023-09-09 00:00:00,8
28177,2023-09-07,2023-09-09 01:00:00,8
28178,2023-09-07,2023-09-09 02:00:00,7
28179,2023-09-07,2023-09-09 03:00:00,7
28180,2023-09-07,2023-09-09 04:00:00,7
28181,2023-09-07,2023-09-09 05:00:00,7
28182,2023-09-07,2023-09-09 06:00:00,7
28183,2023-09-07,2023-09-09 07:00:00,7
28184,2023-09-07,2023-09-09 08:00:00,6
28185,2023-09-07,2023-09-09 09:00:00,6
28186,2023-09-07,2023-09-09 10:00:00,6
28187,2023-09-07,2023-09-09 11:00:00,6
28188,2023-09-07,2023-09-09 12:00:00,6
28189,2023-09-07,2023-09-09 13:00:00,6
28190,2023-09-07,2023-09-09 14:00:00,6
28191,2023-09-07,2023-09-09 15:00:00,6
28192,2023-09-07,2023-09-09 16:00:00,6
28193,2023-09-07,2023-09-09 17:00:00,6
28194,2023-09-07,2023-09-09 18:00:00,6
28195,2023-09-07,2023-09-09 19:00:00,6
28196,2023-09-07,2023-09-09 20:00:00,6
28197,2023-09-07,2023-09-09 21:00:00,6
28198,2023-09-07,2023-09-09 22:00:00,5
28199,2023-09-07,2023-09-09 23:00:00,5
28200,2023-09-07,2023-09-10 00:00:00,5
28201,2023-09-07,2023-09-10 01:00:00,5
28202,2023-09-07,2023-09-10 02:00:00,5
28203,2023-09-07,2023-09-10 03:00:00,6
28204,2023-09-07,2023-09-10 04:00:00,6
28205,2023-09-07,2023-09-10 05:00:00,6
28206,2023-09-07,2023-09-10 06:00:00,5
28207,2023-09-07,2023-09-10 07:00:00,5
28208,2023-09-07,2023-09-10 08:00:00,5
28209,2023-09-07,2023-09-10 09:00:00,5
28210,2023-09-07,2023-09-10 10:00:00,6
28211,2023-09-07,2023-09-10 11:00:00,6
28212,2023-09-07,2023-09-10 12:00:00,6
28213,2023-09-07,2023-09-10 13:00:00,6
28214,2023-09-07,2023-09-10 14:00:00,6
28215,2023-09-07,2023-09-10 15:00:00,6
28216,2023-09-07,2023-09-10 16:00:00,6
28217,2023-09-07,2023-09-10 17:00:00,6
28218,2023-09-07,2023-09-10 18:00:00,8
28219,2023-09-07,2023-09-10 19:00:00,10
28220,2023-09-07,2023-09-10 20:00:00,10
28221,2023-09-07,2023-09-10 21:00:00,10
28222,2023-09-07,2023-09-10 22:00:00,10
28223,2023-09-07,2023-09-10 23:00:00,10
28224,2023-03-30,2023-03-30 00:00:00,3
28225,2023-03-30,2023-03-30 01:00:00,3
28226,2023-03-30,2023-03-30 02:00:00,3
28227,2023-03-30,2023-03-30 03:00:00,3
28228,2023-03-30,2023-03-30 04:00:00,3
28229,2023-03-30,2023-03-30 05:00:00,3
28230,2023-03-30,2023-03-30 06:00:00,3
28231,2023-03-30,2023-03-30 07:00:00,3
28232,2023-03-30,2023-03-30 08:00:00,3
28233,2023-03-30,2023-03-30 09:00:00,3
28234,2023-03-30,2023-03-30 10:00:00,3
28235,2023-03-30,2023-03-30 11:00:00,3
28236,2023-03-30,2023-03-30 12:00:00,3
28237,2023-03-30,2023-03-30 13:00:00,3
28238,2023-03-30,2023-03-30 14:00:00,3
28239,2023-03-30,2023-03-30 15:00:00,3
28240,2023-03-30,2023-03-30 16:00:00,3
28241,2023-03-30,2023-03-30 17:00:00,3
28242,2023-03-30,2023-03-30 18:00:00,3
28243,2023-03-30,2023-03-30 19:00:00,4
28244,2023-03-30,2023-03-30 20:00:00,4
28245,2023-03-30,2023-03-30 21:00:00,4
28246,2023-03-30,2023-03-30 22:00:00,4
28247,2023-03-30,2023-03-30 23:00:00,4
28248,2023-03-30,2023-03-31 00:00:00,4
28249,2023-03-30,2023-03-31 01:00:00,4
28250,2023-03-30,2023-03-31 02:00:00,4
28251,2023-03-30,2023-03-31 03:00:00,4
28252,2023-03-30,2023-03-31 04:00:00,4
28253,2023-03-30,2023-03-31 05:00:00,4
28254,2023-03-30,2023-03-31 06:00:00,4
28255,2023-03-30,2023-03-31 07:00:00,4
28256,2023-03-30,2023-03-31 08:00:00,4
28257,2023-03-30,2023-03-31 09:00:00,4
28258,2023-03-30,2023-03-31 10:00:00,4
28259,2023-03-30,2023-03-31 11:00:00,5
28260,2023-03-30,2023-03-31 12:00:00,5
28261,2023-03-30,2023-03-31 13:00:00,5
28262,2023-03-30,2023-03-31 14:00:00,5
28263,2023-03-30,2023-03-31 15:00:00,5
28264,2023-03-30,2023-03-31 16:00:00,5
28265,2023-03-30,2023-03-31 17:00:00,5
28266,2023-03-30,2023-03-31 18:00:00,6
28267,2023-03-30,2023-03-31 19:00:00,6
28268,2023-03-30,2023-03-31 20:00:00,7
28269,2023-03-30,2023-03-31 21:00:00,7
28270,2023-03-30,2023-03-31 22:00:00,8
28271,2023-03-30,2023-03-31 23:00:00,8
28272,2023-03-30,2023-04-01 00:00:00,8
28273,2023-03-30,2023-04-01 01:00:00,8
28274,2023-03-30,2023-04-01 02:00:00,8
28275,2023-03-30,2023-04-01 03:00:00,8
28276,2023-03-30,2023-04-01 04:00:00,8
28277,2023-03-30,2023-04-01 05:00:00,8
28278,2023-03-30,2023-04-01 06:00:00,8
28279,2023-03-30,2023-04-01 07:00:00,8
28280,2023-03-30,2023-04-01 08:00:00,8
28281,2023-03-30,2023-04-01 09:00:00,8
28282,2023-03-30,2023-04-01 10:00:00,8
28283,2023-03-30,2023-04-01 11:00:00,8
28284,2023-03-30,2023-04-01 12:00:00,8
28285,2023-03-30,2023-04-01 13:00:00,8
28286,2023-03-30,2023-04-01 14:00:00,8
28287,2023-03-30,2023-04-01 15:00:00,8
28288,2023-03-30,2023-04-01 16:00:00,8
28289,2023-03-30,2023-04-01 17:00:00,7
28290,2023-03-30,2023-04-01 18:00:00,7
28291,2023-03-30,2023-04-01 19:00:00,6
28292,2023-03-30,2023-04-01 20:00:00,6
28293,2023-03-30,2023-04-01 21:00:00,5
28294,2023-03-30,2023-04-01 22:00:00,5
28295,2023-03-30,2023-04-01 23:00:00,5
28296,2023-03-30,2023-04-02 00:00:00,5
28297,2023-03-30,2023-04-02 01:00:00,5
28298,2023-03-30,2023-04-02 02:00:00,5
28299,2023-03-30,2023-04-02 03:00:00,5
28300,2023-03-30,2023-04-02 04:00:00,4
28301,2023-03-30,2023-04-02 05:00:00,4
28302,2023-03-30,2023-04-02 06:00:00,4
28303,2023-03-30,2023-04-02 07:00:00,4
28304,2023-03-30,2023-04-02 08:00:00,5
28305,2023-03-30,2023-04-02 09:00:00,5
28306,2023-03-30,2023-04-02 10:00:00,5
28307,2023-03-30,2023-04-02 11:00:00,5
28308,2023-03-30,2023-04-02 12:00:00,5
28309,2023-03-30,2023-04-02 13:00:00,5
28310,2023-03-30,2023-04-02 14:00:00,5
28311,2023-03-30,2023-04-02 15:00:00,5
28312,2023-03-30,2023-04-02 16:00:00,5
28313,2023-03-30,2023-04-02 17:00:00,5
28314,2023-03-30,2023-04-02 18:00:00,5
28315,2023-03-30,2023-04-02 19:00:00,5
28316,2023-03-30,2023-04-02 20:00:00,6
28317,2023-03-30,2023-04-02 21:00:00,6
28318,2023-03-30,2023-04-02 22:00:00,6
28319,2023-03-30,2023-04-02 23:00:00,6
28320,2023-07-30,2023-07-30 00:00:00,29
28321,2023-07-30,2023-07-30 01:00:00,26
28322,2023-07-30,2023-07-30 02:00:00,24
28323,2023-07-30,2023-07-30 03:00:00,23
28324,2023-07-30,2023-07-30 04:00:00,23
28325,2023-07-30,2023-07-30 05:00:00,23
28326,2023-07-30,2023-07-30 06:00:00,23
28327,2023-07-30,2023-07-30 07:00:00,23
28328,2023-07-30,2023-07-30 08:00:00,23
28329,2023-07-30,2023-07-30 09:00:00,23
28330,2023-07-30,2023-07-30 10:00:00,23
28331,2023-07-30,2023-07-30 11:00:00,22
28332,2023-07-30,2023-07-30 12:00:00,22
28333,2023-07-30,2023-07-30 13:00:00,22
28334,2023-07-30,2023-07-30 14:00:00,22
28335,2023-07-30,2023-07-30 15:00:00,22
28336,2023-07-30,2023-07-30 16:00:00,22
28337,2023-07-30,2023-07-30 17:00:00,22
28338,2023-07-30,2023-07-30 18:00:00,21
28339,2023-07-30,2023-07-30 19:00:00,21
28340,2023-07-30,2023-07-30 20:00:00,21
28341,2023-07-30,2023-07-30 21:00:00,21
28342,2023-07-30,2023-07-30 22:00:00,20
28343,2023-07-30,2023-07-30 23:00:00,22
28344,2023-07-30,2023-07-31 00:00:00,24
28345,2023-07-30,2023-07-31 01:00:00,30
28346,2023-07-30,2023-07-31 02:00:00,33
28347,2023-07-30,2023-07-31 03:00:00,35
28348,2023-07-30,2023-07-31 04:00:00,36
28349,2023-07-30,2023-07-31 05:00:00,36
28350,2023-07-30,2023-07-31 06:00:00,36
28351,2023-07-30,2023-07-31 07:00:00,36
28352,2023-07-30,2023-07-31 08:00:00,36
28353,2023-07-30,2023-07-31 09:00:00,36
28354,2023-07-30,2023-07-31 10:00:00,36
28355,2023-07-30,2023-07-31 11:00:00,36
28356,2023-07-30,2023-07-31 12:00:00,37
28357,2023-07-30,2023-07-31 13:00:00,38
28358,2023-07-30,2023-07-31 14:00:00,38
28359,2023-07-30,2023-07-31 15:00:00,38
28360,2023-07-30,2023-07-31 16:00:00,38
28361,2023-07-30,2023-07-31 17:00:00,38
28362,2023-07-30,2023-07-31 18:00:00,38
28363,2023-07-30,2023-07-31 19:00:00,38
28364,2023-07-30,2023-07-31 20:00:00,37
28365,2023-07-30,2023-07-31 21:00:00,35
28366,2023-07-30,2023-07-31 22:00:00,34
28367,2023-07-30,2023-07-31 23:00:00,31
28368,2023-07-30,2023-08-01 00:00:00,29
28369,2023-07-30,2023-08-01 01:00:00,23
28370,2023-07-30,2023-08-01 02:00:00,20
28371,2023-07-30,2023-08-01 03:00:00,19
28372,2023-07-30,2023-08-01 04:00:00,18
28373,2023-07-30,2023-08-01 05:00:00,18
28374,2023-07-30,2023-08-01 06:00:00,18
28375,2023-07-30,2023-08-01 07:00:00,18
28376,2023-07-30,2023-08-01 08:00:00,18
28377,2023-07-30,2023-08-01 09:00:00,18
28378,2023-07-30,2023-08-01 10:00:00,18
28379,2023-07-30,2023-08-01 11:00:00,17
28380,2023-07-30,2023-08-01 12:00:00,16
28381,2023-07-30,2023-08-01 13:00:00,16
28382,2023-07-30,2023-08-01 14:00:00,15
28383,2023-07-30,2023-08-01 15:00:00,15
28384,2023-07-30,2023-08-01 16:00:00,15
28385,2023-07-30,2023-08-01 17:00:00,15
28386,2023-07-30,2023-08-01 18:00:00,15
28387,2023-07-30,2023-08-01 19:00:00,14
28388,2023-07-30,2023-08-01 20:00:00,13
28389,2023-07-30,2023-08-01 21:00:00,12
28390,2023-07-30,2023-08-01 22:00:00,12
28391,2023-07-30,2023-08-01 23:00:00,11
28392,2023-07-30,2023-08-02 00:00:00,10
28393,2023-07-30,2023-08-02 01:00:00,9
28394,2023-07-30,2023-08-02 02:00:00,8
28395,2023-07-30,2023-08-02 03:00:00,7
28396,2023-07-30,2023-08-02 04:00:00,7
28397,2023-07-30,2023-08-02 05:00:00,7
28398,2023-07-30,2023-08-02 06:00:00,7
28399,2023-07-30,2023-08-02 07:00:00,7
28400,2023-07-30,2023-08-02 08:00:00,6
28401,2023-07-30,2023-08-02 09:00:00,6
28402,2023-07-30,2023-08-02 10:00:00,6
28403,2023-07-30,2023-08-02 11:00:00,5
28404,2023-07-30,2023-08-02 12:00:00,5
28405,2023-07-30,2023-08-02 13:00:00,5
28406,2023-07-30,2023-08-02 14:00:00,5
28407,2023-07-30,2023-08-02 15:00:00,5
28408,2023-07-30,2023-08-02 16:00:00,5
28409,2023-07-30,2023-08-02 17:00:00,5
28410,2023-07-30,2023-08-02 18:00:00,5
28411,2023-07-30,2023-08-02 19:00:00,5
28412,2023-07-30,2023-08-02 20:00:00,5
28413,2023-07-30,2023-08-02 21:00:00,5
28414,2023-07-30,2023-08-02 22:00:00,5
28415,2023-07-30,2023-08-02 23:00:00,5
28416,2023-06-30,2023-06-30 00:00:00,90
28417,2023-06-30,2023-06-30 01:00:00,90
28418,2023-06-30,2023-06-30 02:00:00,88
28419,2023-06-30,2023-06-30 03:00:00,87
28420,2023-06-30,2023-06-30 04:00:00,87
28421,2023-06-30,2023-06-30 05:00:00,88
28422,2023-06-30,2023-06-30 06:00:00,87
28423,2023-06-30,2023-06-30 07:00:00,87
28424,2023-06-30,2023-06-30 08:00:00,91
28425,2023-06-30,2023-06-30 09:00:00,95
28426,2023-06-30,2023-06-30 10:00:00,99
28427,2023-06-30,2023-06-30 11:00:00,101
28428,2023-06-30,2023-06-30 12:00:00,103
28429,2023-06-30,2023-06-30 13:00:00,103
28430,2023-06-30,2023-06-30 14:00:00,103
28431,2023-06-30,2023-06-30 15:00:00,102
28432,2023-06-30,2023-06-30 16:00:00,102
28433,2023-06-30,2023-06-30 17:00:00,102
28434,2023-06-30,2023-06-30 18:00:00,102
28435,2023-06-30,2023-06-30 19:00:00,101
28436,2023-06-30,2023-06-30 20:00:00,98
28437,2023-06-30,2023-06-30 21:00:00,97
28438,2023-06-30,2023-06-30 22:00:00,95
28439,2023-06-30,2023-06-30 23:00:00,94
28440,2023-06-30,2023-07-01 00:00:00,92
28441,2023-06-30,2023-07-01 01:00:00,96
28442,2023-06-30,2023-07-01 02:00:00,104
28443,2023-06-30,2023-07-01 03:00:00,107
28444,2023-06-30,2023-07-01 04:00:00,105
28445,2023-06-30,2023-07-01 05:00:00,103
28446,2023-06-30,2023-07-01 06:00:00,102
28447,2023-06-30,2023-07-01 07:00:00,101
28448,2023-06-30,2023-07-01 08:00:00,98
28449,2023-06-30,2023-07-01 09:00:00,95
28450,2023-06-30,2023-07-01 10:00:00,92
28451,2023-06-30,2023-07-01 11:00:00,91
28452,2023-06-30,2023-07-01 12:00:00,91
28453,2023-06-30,2023-07-01 13:00:00,91
28454,2023-06-30,2023-07-01 14:00:00,92
28455,2023-06-30,2023-07-01 15:00:00,93
28456,2023-06-30,2023-07-01 16:00:00,96
28457,2023-06-30,2023-07-01 17:00:00,101
28458,2023-06-30,2023-07-01 18:00:00,110
28459,2023-06-30,2023-07-01 19:00:00,141
28460,2023-06-30,2023-07-01 20:00:00,158
28461,2023-06-30,2023-07-01 21:00:00,156
28462,2023-06-30,2023-07-01 22:00:00,164
28463,2023-06-30,2023-07-01 23:00:00,182
28464,2023-06-30,2023-07-02 00:00:00,197
28465,2023-06-30,2023-07-02 01:00:00,194
28466,2023-06-30,2023-07-02 02:00:00,178
28467,2023-06-30,2023-07-02 03:00:00,170
28468,2023-06-30,2023-07-02 04:00:00,169
28469,2023-06-30,2023-07-02 05:00:00,169
28470,2023-06-30,2023-07-02 06:00:00,169
28471,2023-06-30,2023-07-02 07:00:00,168
28472,2023-06-30,2023-07-02 08:00:00,168
28473,2023-06-30,2023-07-02 09:00:00,167
28474,2023-06-30,2023-07-02 10:00:00,166
28475,2023-06-30,2023-07-02 11:00:00,164
28476,2023-06-30,2023-07-02 12:00:00,162
28477,2023-06-30,2023-07-02 13:00:00,161
28478,2023-06-30,2023-07-02 14:00:00,160
28479,2023-06-30,2023-07-02 15:00:00,159
28480,2023-06-30,2023-07-02 16:00:00,157
28481,2023-06-30,2023-07-02 17:00:00,152
28482,2023-06-30,2023-07-02 18:00:00,143
28483,2023-06-30,2023-07-02 19:00:00,111
28484,2023-06-30,2023-07-02 20:00:00,92
28485,2023-06-30,2023-07-02 21:00:00,90
28486,2023-06-30,2023-07-02 22:00:00,79
28487,2023-06-30,2023-07-02 23:00:00,54
28488,2023-06-30,2023-07-03 00:00:00,32
28489,2023-06-30,2023-07-03 01:00:00,23
28490,2023-06-30,2023-07-03 02:00:00,23
28491,2023-06-30,2023-07-03 03:00:00,21
28492,2023-06-30,2023-07-03 04:00:00,21
28493,2023-06-30,2023-07-03 05:00:00,20
28494,2023-06-30,2023-07-03 06:00:00,20
28495,2023-06-30,2023-07-03 07:00:00,21
28496,2023-06-30,2023-07-03 08:00:00,22
28497,2023-06-30,2023-07-03 09:00:00,22
28498,2023-06-30,2023-07-03 10:00:00,22
28499,2023-06-30,2023-07-03 11:00:00,23
28500,2023-06-30,2023-07-03 12:00:00,23
28501,2023-06-30,2023-07-03 13:00:00,23
28502,2023-06-30,2023-07-03 14:00:00,23
28503,2023-06-30,2023-07-03 15:00:00,23
28504,2023-06-30,2023-07-03 16:00:00,22
28505,2023-06-30,2023-07-03 17:00:00,22
28506,2023-06-30,2023-07-03 18:00:00,22
28507,2023-06-30,2023-07-03 19:00:00,21
28508,2023-06-30,2023-07-03 20:00:00,19
28509,2023-06-30,2023-07-03 21:00:00,18
28510,2023-06-30,2023-07-03 22:00:00,18
28511,2023-06-30,2023-07-03 23:00:00,16
28512,2023-06-03,2023-06-03 00:00:00,10
28513,2023-06-03,2023-06-03 01:00:00,10
28514,2023-06-03,2023-06-03 02:00:00,10
28515,2023-06-03,2023-06-03 03:00:00,10
28516,2023-06-03,2023-06-03 04:00:00,10
28517,2023-06-03,2023-06-03 05:00:00,10
28518,2023-06-03,2023-06-03 06:00:00,10
28519,2023-06-03,2023-06-03 07:00:00,10
28520,2023-06-03,2023-06-03 08:00:00,9
28521,2023-06-03,2023-06-03 09:00:00,8
28522,2023-06-03,2023-06-03 10:00:00,8
28523,2023-06-03,2023-06-03 11:00:00,8
28524,2023-06-03,2023-06-03 12:00:00,8
28525,2023-06-03,2023-06-03 13:00:00,8
28526,2023-06-03,2023-06-03 14:00:00,8
28527,2023-06-03,2023-06-03 15:00:00,9
28528,2023-06-03,2023-06-03 16:00:00,9
28529,2023-06-03,2023-06-03 17:00:00,9
28530,2023-06-03,2023-06-03 18:00:00,11
28531,2023-06-03,2023-06-03 19:00:00,14
28532,2023-06-03,2023-06-03 20:00:00,17
28533,2023-06-03,2023-06-03 21:00:00,16
28534,2023-06-03,2023-06-03 22:00:00,16
28535,2023-06-03,2023-06-03 23:00:00,17
28536,2023-06-03,2023-06-04 00:00:00,17
28537,2023-06-03,2023-06-04 01:00:00,18
28538,2023-06-03,2023-06-04 02:00:00,18
28539,2023-06-03,2023-06-04 03:00:00,18
28540,2023-06-03,2023-06-04 04:00:00,18
28541,2023-06-03,2023-06-04 05:00:00,18
28542,2023-06-03,2023-06-04 06:00:00,18
28543,2023-06-03,2023-06-04 07:00:00,18
28544,2023-06-03,2023-06-04 08:00:00,18
28545,2023-06-03,2023-06-04 09:00:00,18
28546,2023-06-03,2023-06-04 10:00:00,18
28547,2023-06-03,2023-06-04 11:00:00,18
28548,2023-06-03,2023-06-04 12:00:00,18
28549,2023-06-03,2023-06-04 13:00:00,18
28550,2023-06-03,2023-06-04 14:00:00,18
28551,2023-06-03,2023-06-04 15:00:00,18
28552,2023-06-03,2023-06-04 16:00:00,18
28553,2023-06-03,2023-06-04 17:00:00,18
28554,2023-06-03,2023-06-04 18:00:00,16
28555,2023-06-03,2023-06-04 19:00:00,13
28556,2023-06-03,2023-06-04 20:00:00,14
28557,2023-06-03,2023-06-04 21:00:00,20
28558,2023-06-03,2023-06-04 22:00:00,26
28559,2023-06-03,2023-06-04 23:00:00,31
28560,2023-06-03,2023-06-05 00:00:00,36
28561,2023-06-03,2023-06-05 01:00:00,40
28562,2023-06-03,2023-06-05 02:00:00,44
28563,2023-06-03,2023-06-05 03:00:00,46
28564,2023-06-03,2023-06-05 04:00:00,47
28565,2023-06-03,2023-06-05 05:00:00,47
28566,2023-06-03,2023-06-05 06:00:00,47
28567,2023-06-03,2023-06-05 07:00:00,47
28568,2023-06-03,2023-06-05 08:00:00,48
28569,2023-06-03,2023-06-05 09:00:00,48
28570,2023-06-03,2023-06-05 10:00:00,48
28571,2023-06-03,2023-06-05 11:00:00,48
28572,2023-06-03,2023-06-05 12:00:00,49
28573,2023-06-03,2023-06-05 13:00:00,49
28574,2023-06-03,2023-06-05 14:00:00,49
28575,2023-06-03,2023-06-05 15:00:00,49
28576,2023-06-03,2023-06-05 16:00:00,49
28577,2023-06-03,2023-06-05 17:00:00,49
28578,2023-06-03,2023-06-05 18:00:00,49
28579,2023-06-03,2023-06-05 19:00:00,49
28580,2023-06-03,2023-06-05 20:00:00,49
28581,2023-06-03,2023-06-05 21:00:00,50
28582,2023-06-03,2023-06-05 22:00:00,58
28583,2023-06-03,2023-06-05 23:00:00,68
28584,2023-06-03,2023-06-06 00:00:00,70
28585,2023-06-03,2023-06-06 01:00:00,73
28586,2023-06-03,2023-06-06 02:00:00,74
28587,2023-06-03,2023-06-06 03:00:00,77
28588,2023-06-03,2023-06-06 04:00:00,77
28589,2023-06-03,2023-06-06 05:00:00,78
28590,2023-06-03,2023-06-06 06:00:00,78
28591,2023-06-03,2023-06-06 07:00:00,79
28592,2023-06-03,2023-06-06 08:00:00,80
28593,2023-06-03,2023-06-06 09:00:00,82
28594,2023-06-03,2023-06-06 10:00:00,84
28595,2023-06-03,2023-06-06 11:00:00,85
28596,2023-06-03,2023-06-06 12:00:00,85
28597,2023-06-03,2023-06-06 13:00:00,86
28598,2023-06-03,2023-06-06 14:00:00,86
28599,2023-06-03,2023-06-06 15:00:00,87
28600,2023-06-03,2023-06-06 16:00:00,88
28601,2023-06-03,2023-06-06 17:00:00,92
28602,2023-06-03,2023-06-06 18:00:00,93
28603,2023-06-03,2023-06-06 19:00:00,97
28604,2023-06-03,2023-06-06 20:00:00,96
28605,2023-06-03,2023-06-06 21:00:00,92
28606,2023-06-03,2023-06-06 22:00:00,81
28607,2023-06-03,2023-06-06 23:00:00,71
28608,2023-07-04,2023-07-04 00:00:00,61
28609,2023-07-04,2023-07-04 01:00:00,58
28610,2023-07-04,2023-07-04 02:00:00,56
28611,2023-07-04,2023-07-04 03:00:00,55
28612,2023-07-04,2023-07-04 04:00:00,53
28613,2023-07-04,2023-07-04 05:00:00,53
28614,2023-07-04,2023-07-04 06:00:00,53
28615,2023-07-04,2023-07-04 07:00:00,53
28616,2023-07-04,2023-07-04 08:00:00,53
28617,2023-07-04,2023-07-04 09:00:00,54
28618,2023-07-04,2023-07-04 10:00:00,51
28619,2023-07-04,2023-07-04 11:00:00,50
28620,2023-07-04,2023-07-04 12:00:00,49
28621,2023-07-04,2023-07-04 13:00:00,49
28622,2023-07-04,2023-07-04 14:00:00,49
